,Area,location,Price,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
3505,632,Thane West,59,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
3506,976,Thane West,80,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1
3507,1500,Worli,470,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3508,1200,Worli,375,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3509,833,Palghar,37,2,1,0,1,0,0,0,1,1,0,0,0,0,0,1
3510,790,Juhu,400,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0
3511,967,Palghar,44,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0
3512,800,Wadala East,148,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3513,850,Wadala,180,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3514,400,Thane West,65,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3515,876,Thane West,109,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3516,535,Jogeshwari West,110,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3517,1137,Thane West,140,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3518,900,Taloja,55,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3519,486,Thane West,57,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0
3520,1130,Kalyan West,69,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0
3521,650,Kalamboli,46,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3522,1600,Goregaon West,250,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3523,1250,Goregaon West,200,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3524,1000,Thane West,110,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3525,1300,Thane West,148,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3526,784,Thane West,99,2,1,1,1,1,0,0,1,1,1,1,1,0,0,1
3527,1146,Thane West,135,3,1,1,1,1,0,0,1,1,1,1,1,0,0,1
3528,550,Chembur,90,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
3529,446,Borivali West,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,446,Borivali West,69,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3531,525,Nala Sopara,22,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0
3532,920,Dombivali East,41,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3533,920,Dombivali East,45,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3534,920,Dombivali East,46,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3535,800,Kalyan West,55,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1
3536,1080,Kalyan West,55,2,0,1,1,0,1,1,1,1,1,1,1,0,0,0
3537,655,Kalyan West,42,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0
3538,550,Anjurdive,40,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
3539,900,Thane West,139,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3540,2000,Vitthalwadi,80,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3541,450,Taloja,30,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3542,600,Bhiwandi,40,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
3543,610,Kamothe,45,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
3544,1250,Andheri West,250,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1
3545,1640,Andheri West,515,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3546,730,Mira Road,64,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0
3547,984,Thane West,118,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3548,575,Nala Sopara,30,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1
3549,750,Chembur,172,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
3550,1850,Juhu,1100,4,0,1,1,0,0,0,1,0,1,0,0,0,0,0
3551,900,Ambernath East,49,2,0,1,1,0,0,0,1,1,1,1,0,0,1,1
3552,992,Dahisar,139,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
3553,1020,Thane West,84,2,1,1,1,0,0,0,1,1,1,1,0,0,0,1
3554,1450,Powai,265,3,0,1,1,1,0,0,1,1,1,0,0,1,0,1
3555,300,Andheri East,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3556,300,Jogeshwari East,35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3557,400,Mulund East,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3558,1984,Dahisar,294,4,1,1,1,1,0,1,1,1,1,1,0,0,1,1
3559,1249,Thane West,165,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3560,1461,Thane West,119,3,1,1,1,0,0,0,1,1,1,1,0,0,0,1
3561,1044,Thane West,123,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1
3562,1505,Powai,269,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
3563,975,Powai,168,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1
3564,978,Powai,175,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1
3565,700,Ghatkopar West,169,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1
3566,500,Kanjurmarg East,119,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3567,625,Borivali West,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3568,1205,Seawoods,111,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3569,1185,Mira Road East,91,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0
3570,1390,Mira Road East,115,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1
3571,1820,Jogeshwari East,430,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1
3572,1690,Goregaon East,380,2,0,1,1,1,0,0,1,1,1,1,0,0,1,1
3573,1200,Goregaon East,285,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1
3574,1200,Goregaon East,310,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
3575,1820,Goregaon East,415,3,0,1,1,1,0,0,1,1,1,1,0,0,1,1
3576,1150,Powai,165,2,0,1,0,1,0,1,1,1,1,1,1,0,1,1
3577,1150,Powai,165,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
3578,985,Mulund East,155,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0
3579,350,Mulund East,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3580,558,Mulund East,92,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
3581,345,Mulund East,70,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3582,800,Borivali West,125,2,0,1,1,1,0,1,1,1,1,1,0,0,0,1
3583,500,Borivali West,80,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3584,425,Borivali West,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3585,900,Borivali West,142,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0
3586,900,Goregaon East,125,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3587,1150,Kandivali East,122,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3588,975,Borivali West,162,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3589,585,Borivali West,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,400,Borivali West,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3591,575,Borivali West,100,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
3592,610,Borivali West,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3593,540,Borivali West,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,600,Borivali East,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3595,600,Borivali West,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3596,590,Borivali West,100,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3597,800,Borivali West,135,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3598,650,Borivali West,95,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3599,1050,Kandivali West,140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,1950,Borivali West,185,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3601,1050,Borivali West,168,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3602,1600,Borivali West,250,3,0,1,1,0,0,0,1,0,1,0,0,1,0,0
3603,1150,Kandivali East,145,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3604,650,Borivali West,100,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3605,800,Borivali West,140,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3606,850,Borivali West,135,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3607,750,Borivali West,140,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3608,590,Borivali West,77,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3609,600,Borivali East,100,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
3610,610,Borivali West,90,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3611,1300,Borivali West,225,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1
3612,950,Kandivali West,145,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0
3613,900,Kalyan West,68,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3614,1135,Taloja,70,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3615,738,Taloja,45,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3616,830,Titwala,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3617,830,Titwala,30,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3618,657,Kalyan West,43,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0
3619,1020,Belapur,140,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3620,750,Boisar,37,2,1,1,1,0,0,0,1,1,0,1,1,0,1,1
3621,850,Dahisar,155,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0
3622,1500,Kandivali West,200,3,0,1,1,1,0,1,1,1,1,1,1,1,1,0
3623,650,Mira Road East,55,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0
3624,800,Mira Road East,80,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0
3625,2400,Sanpada,240,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3626,1600,Belapur,195,3,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3627,350,Santacruz East,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3628,950,Mira Road East,75,2,0,1,1,1,1,1,1,1,1,0,1,1,1,1
3629,1060,Mira Road East,86,2,1,1,1,0,0,0,1,1,1,0,1,0,1,1
3630,960,Borivali West,140,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3631,845,Titwala,34,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3632,600,Kalyan West,25,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
3633,810,Boisar,43,3,1,1,1,0,0,0,1,1,0,1,0,0,0,1
3634,1100,Borivali West,225,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3635,1090,Thane West,96,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3636,1082,Mira Road East,91,2,1,1,1,0,0,0,1,1,0,0,1,1,1,1
3637,1050,Thane West,108,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3638,390,Bhoiwada Kalyan,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3639,685,Dahisar,50,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
3640,1096,Thane West,110,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3641,960,Thane West,84,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3642,640,Kalyan West,41,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
3643,810,Powai,160,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1
3644,2365,Powai,600,4,0,1,1,1,0,1,1,1,1,1,1,1,1,1
3645,1050,Mira Road East,95,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3646,1002,Thane West,84,2,1,1,1,0,0,0,1,1,1,1,0,0,0,1
3647,2500,Goregaon East,887,4,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3648,589,Palghar,22,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1
3649,500,Dombivali East,45,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3650,772,Ville Parle East,188,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0
3651,1300,Belapur,155,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3652,1100,Powai,162,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1
3653,1291,Seawoods,190,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3654,1000,Belapur,115,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1
3655,580,Titwala,22,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3656,650,Mira Road East,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3657,650,Titwala,27,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3658,945,Bhayandar East,92,2,0,1,1,1,0,1,0,0,1,0,0,1,1,1
3659,1125,Malad West,129,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0
3660,1140,Thane West,95,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3661,1300,Kalyan West,100,3,0,1,1,0,0,0,1,1,1,0,0,0,0,0
3662,1340,Kalyan West,120,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3663,1160,Thane West,96,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3664,639,Titwala,27,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3665,675,Titwala,28,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3666,1060,Thane West,112,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3667,759,Kalyan West,63,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3668,685,Kalyan West,42,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3669,1397,Kalyan West,55,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0
3670,1020,Thane West,99,3,1,1,1,0,0,0,1,1,1,1,0,0,0,1
3671,893,Worli,400,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3672,1000,Powai,165,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1
3673,1050,Malad West,149,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3674,2100,Goregaon East,751,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3675,1502,Powai,268,3,0,1,1,1,0,0,1,1,1,0,0,1,0,1
3676,1502,Powai,270,3,0,1,1,1,1,1,1,1,1,1,0,1,0,1
3677,375,Dombivli (West),26,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0
3678,625,Thane West,59,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
3679,2110,Seawoods,300,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3680,575,Titwala,24,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3681,550,Titwala,23,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3682,590,Titwala,24,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3683,1145,Malad West,163,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1
3684,1160,Thane West,111,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3685,715,Bhayandar East,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3686,785,Mira Road East,78,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3687,820,Titwala,33,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3688,2500,Seawoods,700,4,0,1,1,1,1,1,1,1,1,1,0,1,1,1
3689,1092,Worli,495,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
3690,3200,Panvel,175,5,0,1,1,0,0,0,1,1,1,0,0,1,0,1
3691,618,Titwala,26,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3692,615,Titwala,26,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3693,609,Titwala,26,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3694,1100,Seawoods,168,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3695,620,Mira Road East,55,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3696,710,Dombivali,41,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3697,2200,Belapur,270,3,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3698,925,Mira Road East,90,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3699,1500,Thane West,140,3,1,1,1,1,0,1,1,1,1,0,1,1,1,1
3700,901,Mira Road East,85,2,0,1,1,1,0,1,0,1,0,0,0,0,1,1
3701,675,Bhayandar East,46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3702,550,Boisar,25,2,1,1,1,0,0,0,1,1,0,1,1,0,1,1
3703,1090,Malad West,235,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3704,600,Borivali West,75,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3705,695,Kalyan West,53,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3706,970,Kalyan West,75,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3707,970,Kalyan West,73,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3708,600,Dombivali East,26,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3709,560,Dombivali East,25,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3710,670,Titwala,26,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0
3711,810,Mira Road East,85,2,0,1,1,1,0,1,0,1,0,0,0,0,1,1
3712,955,Wadala East,240,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
3713,550,Mulund East,62,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3714,924,Thane West,90,2,1,1,1,1,0,1,1,1,1,0,1,1,1,1
3715,384,Mira Road East,63,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3716,1083,Thane West,88,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1
3717,837,Ville Parle East,264,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0
3718,1100,Andheri West,250,2,0,1,1,0,0,0,1,1,1,1,0,1,0,1
3719,513,Wadala East,152,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3720,720,Mira Road East,54,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3721,520,Thane West,59,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0
3722,530,Dombivali East,31,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3723,930,Thane West,84,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3724,1230,Thane West,92,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3725,589,Palghar,21,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1
3726,650,Dombivali,45,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1
3727,600,Dombivali,42,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1
3728,610,Thane West,65,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3729,590,Thane West,58,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3730,570,Titwala,22,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3731,565,Titwala,22,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
3732,1489,Thane West,149,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3733,1490,Thane West,152,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3734,1100,Mira Road East,97,2,0,1,1,1,0,0,1,1,1,0,0,1,0,0
3735,1820,Goregaon East,420,2,0,1,1,1,0,0,1,1,1,1,0,0,1,1
3736,985,Mulund East,135,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3737,2000,Thane West,300,4,0,1,1,0,0,0,1,1,1,0,0,1,0,1
3738,2000,Hiranandani Estates,250,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
3739,2200,Hiranandani Estates,435,4,0,1,1,0,0,0,1,1,1,0,0,1,0,1
3740,890,Mira Road East,70,2,0,1,1,1,1,0,1,1,1,1,1,0,0,1
3741,1843,Juhu,1100,4,1,1,1,0,0,0,1,0,1,0,0,0,0,0
3742,1050,Kamothe,85,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1
3743,580,Kalwa,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3744,1000,Ulwe,80,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1
3745,920,Kalyan West,76,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3746,1650,Ghansoli,230,3,0,1,1,0,0,1,1,1,1,0,1,0,1,1
3747,510,Taloja,25,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1
3748,635,Kalyan West,43,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3749,680,Beturkar Pada,46,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3750,950,Kalyan West,60,2,0,1,1,0,0,1,1,1,0,1,0,0,1,1
3751,950,Panvel,75,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3752,975,Kalyan West,66,2,0,1,1,1,0,1,0,1,1,1,0,0,1,1
3753,1545,Powai,269,3,0,1,1,1,1,1,1,1,1,0,1,1,1,1
3754,1100,Kalyan West,131,3,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3755,850,Panvel,68,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3756,625,Kalyan West,50,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3757,720,Kalwa,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3758,1100,Andheri East,188,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
3759,955,Kalyan West,80,2,0,1,1,1,0,1,1,1,1,0,0,0,0,1
3760,1075,Dombivli (West),87,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3761,690,Dombivali East,45,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
3762,620,Kalyan West,36,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0
3763,680,Virar,27,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
3764,650,Virar West,27,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3765,1550,Ulwe,120,3,1,1,1,0,0,0,1,0,1,0,0,0,0,1
3766,1100,Malad West,175,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
3767,700,Malad West,78,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1
3768,685,Ulwe,44,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3769,1400,Goregaon East,270,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3770,1350,Ulwe,130,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3771,1100,Goregaon East,195,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3772,1278,Chembur,192,2,0,1,1,1,0,1,1,1,1,0,0,1,1,0
3773,1787,Chembur,268,3,0,1,1,1,0,1,1,1,1,0,0,1,1,0
3774,1496,Chembur,224,2,0,1,1,1,0,1,1,1,1,0,0,1,1,0
3775,1168,Kamothe,91,2,0,1,1,0,0,0,1,0,1,0,0,0,0,1
3776,1000,Chembur,200,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3777,1200,Chembur,200,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3778,910,Powai,175,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
3779,1560,Kalyan West,120,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0
3780,1156,Ulwe,100,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0
3781,1660,Ulwe,165,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3782,1450,Kandivali West,200,3,1,1,1,0,0,0,1,1,1,1,1,1,1,1
3783,1050,Chembur,211,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3784,2066,Bhandup West,309,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3785,1650,Ulwe,160,3,1,0,1,0,0,0,1,0,1,0,0,0,0,1
3786,965,Powai,185,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1
3787,1100,Thane West,107,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1
3788,1140,Borivali West,190,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3789,730,Mira Road East,60,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1
3790,1050,Mira Road East,90,2,0,0,1,0,0,0,1,1,1,0,0,1,0,0
3791,1220,Ulwe,115,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
3792,700,Dombivli (West),50,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3793,1150,Ulwe,95,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0
3794,750,Malad West,100,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1
3795,1170,Malad West,140,2,0,1,0,1,0,1,1,1,1,1,0,0,0,1
3796,700,Malad West,85,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1
3797,1160,Mira Road East,96,2,0,1,1,0,0,0,1,1,0,0,1,0,0,1
3798,1650,Ulwe,141,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0
3799,2000,Sanpada,335,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1
3800,860,Sanpada,144,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
3801,600,Sanpada,92,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
3802,910,Thane West,64,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3803,1100,Malad West,140,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3804,700,Malad West,95,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1
3805,610,Kurla,98,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
3806,1900,Belapur,255,3,0,1,1,0,0,0,0,1,1,0,0,0,0,1
3807,1500,Borivali West,260,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0
3808,700,Andheri East,180,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
3809,700,Kharghar,43,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0
3810,1050,Powai,140,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1
3811,1100,Chembur,145,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3812,2065,Bhandup West,361,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3813,3181,Bhandup West,556,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1
3814,499,Chembur,95,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0
3815,904,Chembur,169,2,1,1,1,1,0,1,1,1,1,1,0,1,0,1
3816,950,Dombivli (West),60,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3817,510,Dombivali,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3818,925,Kalamboli,67,2,0,1,1,1,1,1,1,1,1,0,0,1,1,1
3819,1100,Vikroli East,165,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3820,826,Sion,159,2,1,1,1,1,0,1,1,1,1,0,0,1,0,0
3821,538,Sion,119,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0
3822,742,Mulund West,222,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
3823,697,Mulund West,209,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
